image_id,landmark_id,x,y,z
101679_f_0,41,0.46309536695480347,0.6789520382881165,-0.08265373110771179
101679_f_0,42,0.437106728553772,0.6839115619659424,-0.05932614207267761
101679_f_0,43,0.3732275366783142,0.724247932434082,-0.015563403256237507
101679_f_0,44,0.5110771059989929,0.5577342510223389,-0.19579662382602692
101679_f_0,45,0.507301390171051,0.5275731682777405,-0.20569650828838348
101679_f_0,46,0.20745372772216797,0.32587093114852905,0.033748991787433624
101679_f_0,47,0.4249277710914612,0.46247586607933044,-0.029725899919867516
101679_f_0,48,0.419887900352478,0.5523791909217834,-0.10832519084215164
101679_f_0,49,0.4158167839050293,0.536759078502655,-0.09648318588733673
101679_f_0,50,0.2457444667816162,0.535537838935852,0.01095670647919178
101679_f_0,51,0.5082014203071594,0.4922756552696228,-0.1818191558122635
101679_f_0,52,0.29339316487312317,0.2935437262058258,-0.027463067322969437
101679_f_0,53,0.24206003546714783,0.30427828431129456,-0.0009770659962669015
101679_f_0,54,0.17821383476257324,0.2267085611820221,0.15534549951553345
101679_f_0,55,0.45730000734329224,0.3212054669857025,-0.053420230746269226
101679_f_0,56,0.3964642882347107,0.3466927707195282,0.013281513005495071
101679_f_0,57,0.34626901149749756,0.6949423551559448,-0.0071738893166184425
101679_f_0,58,0.16928988695144653,0.6938690543174744,0.31153714656829834
101679_f_0,59,0.4481744170188904,0.5692965388298035,-0.09297004342079163
101679_f_0,60,0.47883450984954834,0.577226996421814,-0.09688540548086166
101679_f_0,61,0.38851916790008545,0.6941734552383423,-0.010513490997254848
101679_f_0,62,0.39735275506973267,0.6930232644081116,-0.019432734698057175
101679_f_0,63,0.22267502546310425,0.2861672341823578,0.018763504922389984
101679_f_0,64,0.4174039959907532,0.5661224722862244,-0.08860637992620468
101679_f_0,65,0.36410439014434814,0.2969212532043457,-0.045544497668743134
101679_f_0,66,0.3579080104827881,0.2735493779182434,-0.05196545645594597
101679_f_0,67,0.32573816180229187,0.15517808496952057,0.02158396504819393
101679_f_0,68,0.2019694447517395,0.25506630539894104,0.0773003101348877
101679_f_0,69,0.34522342681884766,0.21120579540729523,-0.01805107109248638
101679_f_0,70,0.18680140376091003,0.31397736072540283,0.06605710089206696
101679_f_0,71,0.16497328877449036,0.2994142174720764,0.14069052040576935
101679_f_0,72,0.4936673641204834,0.6586554646492004,-0.10705098509788513
101679_f_0,73,0.45522844791412354,0.6669541597366333,-0.08945252746343613
101679_f_0,74,0.4277753233909607,0.6758824586868286,-0.0667153149843216
101679_f_0,75,0.45703113079071045,0.5749373435974121,-0.08600196242332458
101679_f_0,76,0.39318299293518066,0.6936161518096924,-0.015282818116247654
101679_f_0,77,0.41014420986175537,0.6983400583267212,-0.03699966147542
101679_f_0,78,0.402615487575531,0.6928843855857849,-0.020418265834450722
101679_f_0,79,0.4689534306526184,0.5586068630218506,-0.1438715159893036
101679_f_0,80,0.4440418481826782,0.6886460185050964,-0.05247040465474129
101679_f_0,81,0.46999049186706543,0.6862496733665466,-0.06712432205677032
101679_f_0,82,0.5008276104927063,0.6868871450424194,-0.07862676680088043
101679_f_0,83,0.4851662516593933,0.7773011326789856,-0.05120692029595375
101679_f_0,84,0.4905170202255249,0.7384713292121887,-0.08711635321378708
101679_f_0,85,0.49277031421661377,0.7192422747612,-0.09179632365703583
101679_f_0,86,0.49619585275650024,0.7023726105690002,-0.08295837789773941
101679_f_0,87,0.5002351403236389,0.6887046098709106,-0.07779639214277267
101679_f_0,88,0.44389986991882324,0.6894379258155823,-0.05083721503615379
101679_f_0,89,0.43710213899612427,0.6957643032073975,-0.056437719613313675
101679_f_0,90,0.43010085821151733,0.7045636773109436,-0.0620429627597332
101679_f_0,91,0.4243561625480652,0.7149496078491211,-0.055971674621105194
101679_f_0,92,0.3851028084754944,0.6416378021240234,-0.05403245612978935
101679_f_0,93,0.12329387664794922,0.5463141202926636,0.37422773241996765
101679_f_0,94,0.5401200652122498,0.5817555785179138,-0.1320120394229889
101679_f_0,95,0.4244949221611023,0.6913226246833801,-0.033053919672966
101679_f_0,96,0.41757524013519287,0.6951544880867004,-0.0366823785007
101679_f_0,97,0.4892364740371704,0.5879823565483093,-0.09889055043458939
101679_f_0,98,0.4303094148635864,0.5837889313697815,-0.0616321936249733
101679_f_0,99,0.48416000604629517,0.5830598473548889,-0.09877847880125046
101679_f_0,100,0.38536232709884644,0.48057639598846436,-0.019794071093201637
101679_f_0,101,0.3278305232524872,0.5004301071166992,-0.012518683448433876
101679_f_0,102,0.40916210412979126,0.5508074760437012,-0.07640787959098816
101679_f_0,103,0.23710760474205017,0.18352022767066956,0.08255583792924881
101679_f_0,104,0.2595353424549103,0.22473563253879547,0.026064841076731682
101679_f_0,105,0.28115785121917725,0.270861953496933,-0.019077330827713013
101679_f_0,106,0.4028996229171753,0.7441785931587219,-0.03172925487160683
101679_f_0,107,0.4454687833786011,0.2820358872413635,-0.06703195720911026
101679_f_0,108,0.4349792003631592,0.20959265530109406,-0.04134824126958847
101679_f_0,109,0.4224622845649719,0.14264340698719025,-0.012223607860505581
101679_f_0,110,0.27571478486061096,0.4118320941925049,0.036227449774742126
101679_f_0,111,0.19239142537117004,0.4422018527984619,0.08584438264369965
101679_f_0,112,0.4221797585487366,0.40087059140205383,0.023907305672764778
101679_f_0,113,0.22445493936538696,0.3621458113193512,0.054021865129470825
101679_f_0,114,0.4522460699081421,0.4428706765174866,-0.04136022925376892
101679_f_0,115,0.4444083571434021,0.5402622818946838,-0.14280740916728973
101679_f_0,116,0.15487068891525269,0.4647330939769745,0.12318725883960724
101679_f_0,117,0.21768885850906372,0.4626886546611786,0.05200488865375519
101679_f_0,118,0.26412254571914673,0.47313016653060913,0.019407320767641068
101679_f_0,119,0.3324102759361267,0.46817460656166077,0.004902387037873268
101679_f_0,120,0.3819572925567627,0.4555085301399231,-0.00038234671228565276
101679_f_0,121,0.42036283016204834,0.44186216592788696,-0.008137265220284462
101679_f_0,122,0.503334105014801,0.404778391122818,-0.07598257809877396
101679_f_0,123,0.16272136569023132,0.5267717838287354,0.1091933399438858
101679_f_0,124,0.19617801904678345,0.3606439530849457,0.07077891379594803
101679_f_0,125,0.5229216814041138,0.573253870010376,-0.178613543510437
101679_f_0,126,0.4279807209968567,0.4912876784801483,-0.04639826714992523
101679_f_0,127,0.11226290464401245,0.41174328327178955,0.35479259490966797
101679_f_0,128,0.4504857659339905,0.4255272150039673,-0.011868596076965332
101679_f_0,129,0.40520596504211426,0.5534911155700684,-0.038718756288290024
101679_f_0,130,0.24549469351768494,0.3822058439254761,0.06527318805456161
101679_f_0,131,0.4416095018386841,0.5213654637336731,-0.12790459394454956
101679_f_0,132,0.14050200581550598,0.6182487607002258,0.35311979055404663
101679_f_0,133,0.42252761125564575,0.3904963433742523,0.03408287838101387
101679_f_0,134,0.47461438179016113,0.5029239654541016,-0.16172029078006744
101679_f_0,135,0.24784353375434875,0.7591729760169983,0.11564886569976807
101679_f_0,136,0.24813410639762878,0.7957377433776855,0.1794048249721527
101679_f_0,137,0.12947171926498413,0.5374074578285217,0.24010898172855377
101679_f_0,138,0.20474401116371155,0.7196886539459229,0.1617625504732132
101679_f_0,139,0.14399167895317078,0.3506579101085663,0.19567058980464935
101679_f_0,140,0.389471173286438,0.8590969443321228,0.001293700304813683
101679_f_0,141,0.5261916518211365,0.5808707475662231,-0.1299886554479599
101679_f_0,142,0.39447295665740967,0.5141292214393616,-0.03499215096235275
101679_f_0,143,0.1582264006137848,0.40741127729415894,0.14017868041992188
101679_f_0,144,0.3061097264289856,0.3993332087993622,0.025995861738920212
101679_f_0,145,0.3351280689239502,0.4014502167701721,0.017921825870871544
101679_f_0,146,0.40422743558883667,0.7047508955001831,-0.03143399581313133
101679_f_0,147,0.17362552881240845,0.5872896909713745,0.11740861088037491
101679_f_0,148,0.4530699849128723,0.9009137153625488,0.011351416818797588
101679_f_0,149,0.3450084924697876,0.8616476058959961,0.08201394230127335
101679_f_0,150,0.2996939718723297,0.8347145915031433,0.12456609308719635
101679_f_0,151,0.5355495810508728,0.21111424267292023,-0.04525728523731232
101679_f_0,152,0.5274034142494202,0.9051943421363831,0.003723505651578307
101679_f_0,153,0.364465594291687,0.3991820216178894,0.017723893746733665
101679_f_0,154,0.3925018310546875,0.39521685242652893,0.024152737110853195
101679_f_0,155,0.41254961490631104,0.3932875692844391,0.03275853395462036
101679_f_0,156,0.1714029312133789,0.3559187650680542,0.10811510682106018
101679_f_0,157,0.3906378149986267,0.36780473589897156,0.019376732409000397
101679_f_0,158,0.35970354080200195,0.35842493176460266,0.011330760084092617
101679_f_0,159,0.3291027545928955,0.35626012086868286,0.011685661040246487
101679_f_0,160,0.2987789213657379,0.3606320321559906,0.0194582249969244
101679_f_0,161,0.2803437113761902,0.36787930130958557,0.031016327440738678
101679_f_0,162,0.12142401933670044,0.34078437089920044,0.2984219789505005
101679_f_0,163,0.2871709167957306,0.3942251205444336,0.03703604266047478
101679_f_0,164,0.5377006530761719,0.610514760017395,-0.09930083155632019
101679_f_0,165,0.4184846878051758,0.6239125728607178,-0.06959184259176254
101679_f_0,166,0.4488754868507385,0.5639817714691162,-0.10663096606731415
101679_f_0,167,0.487637460231781,0.6112919449806213,-0.09881477057933807
101679_f_0,168,0.5373401045799255,0.36381518840789795,-0.0603557825088501
101679_f_0,169,0.29298338294029236,0.7992289662361145,0.07874356210231781
101679_f_0,170,0.33893299102783203,0.829311728477478,0.0415993295609951
101679_f_0,171,0.45303601026535034,0.8782922625541687,-0.03290462866425514
101679_f_0,172,0.20727387070655823,0.7527875304222107,0.2480231374502182
101679_f_0,173,0.4129157066345215,0.3812919557094574,0.027755700051784515
101679_f_0,174,0.4795033931732178,0.4498879909515381,-0.09062468260526657
101679_f_0,175,0.5289353132247925,0.883293628692627,-0.03855505958199501
101679_f_0,176,0.39482665061950684,0.8844307065010071,0.03883930668234825
101679_f_0,177,0.1455743908882141,0.6033189296722412,0.23151074349880219
101679_f_0,178,0.46985989809036255,0.6884371638298035,-0.06591325253248215
101679_f_0,179,0.4635108709335327,0.6980146765708923,-0.07209549844264984
101679_f_0,180,0.45794129371643066,0.7117103338241577,-0.07840430736541748
101679_f_0,181,0.45345884561538696,0.7287899255752563,-0.0736711397767067
101679_f_0,182,0.43936294317245483,0.7636739611625671,-0.046694476157426834
101679_f_0,183,0.41658008098602295,0.6881828308105469,-0.038501590490341187
101679_f_0,184,0.4079115390777588,0.6854909658432007,-0.03901910409331322
101679_f_0,185,0.4001424312591553,0.6820305585861206,-0.039310865104198456
101679_f_0,186,0.35983097553253174,0.6658790707588196,-0.03170711547136307
101679_f_0,187,0.2213851511478424,0.6009227633476257,0.04402647912502289
101679_f_0,188,0.47841155529022217,0.42158880829811096,-0.055993031710386276
101679_f_0,189,0.45284873247146606,0.3680441081523895,0.00940887164324522
101679_f_0,190,0.42784804105758667,0.371264785528183,0.0219533983618021
101679_f_0,191,0.42466503381729126,0.6907201409339905,-0.03400897607207298
101679_f_0,192,0.21920713782310486,0.6745284795761108,0.09494872391223907
101679_f_0,193,0.4894818067550659,0.3686210513114929,-0.03699696809053421
101679_f_0,194,0.4178408980369568,0.7948804497718811,-0.028970040380954742
101679_f_0,195,0.5413560271263123,0.4578986167907715,-0.15576042234897614
101679_f_0,196,0.5061497688293457,0.434591680765152,-0.11363816261291504
101679_f_0,197,0.5396866798400879,0.42891526222229004,-0.12042590975761414
101679_f_0,198,0.4521965980529785,0.49642688035964966,-0.09290103614330292
101679_f_0,199,0.5295867323875427,0.8518542647361755,-0.05683599412441254
101679_f_0,200,0.5309038758277893,0.8136975169181824,-0.05321239307522774
101679_f_0,201,0.47282254695892334,0.8104320168495178,-0.04827408865094185
101679_f_0,202,0.3380342721939087,0.7382732033729553,0.004645264241844416
101679_f_0,203,0.37714624404907227,0.5763447284698486,-0.032932937145233154
101679_f_0,204,0.37436074018478394,0.7714305520057678,-0.011007025837898254
101679_f_0,205,0.298199325799942,0.572502613067627,-0.020425869151949883
101679_f_0,206,0.34653228521347046,0.6058631539344788,-0.030481772497296333
101679_f_0,207,0.2696225345134735,0.6217366456985474,0.0042258682660758495
101679_f_0,208,0.45943528413772583,0.8477445840835571,-0.04963555932044983
101679_f_0,209,0.4274120330810547,0.5142463445663452,-0.06878235191106796
101679_f_0,210,0.30512624979019165,0.76352459192276,0.037834532558918
101679_f_0,211,0.3518911600112915,0.797904372215271,0.014391879551112652
101679_f_0,212,0.3092154264450073,0.7008211612701416,0.009157597087323666
101679_f_0,213,0.18549776077270508,0.6389989852905273,0.12809553742408752
101679_f_0,214,0.2643812298774719,0.7062299847602844,0.04537389427423477
101679_f_0,215,0.16767752170562744,0.6648141145706177,0.21207208931446075
101679_f_0,216,0.32033771276474,0.6450963616371155,-0.017841899767518044
101679_f_0,217,0.4544644355773926,0.47003376483917236,-0.06675434857606888
101679_f_0,218,0.4575280547142029,0.5534630417823792,-0.15104509890079498
101679_f_0,219,0.43190550804138184,0.5618917346000671,-0.11230486631393433
101679_f_0,220,0.474220871925354,0.5322468876838684,-0.1763932704925537
101679_f_0,221,0.4239869713783264,0.3407753109931946,-0.002638651290908456
101679_f_0,222,0.3633110523223877,0.3207401931285858,-0.011825423687696457
101679_f_0,223,0.31032735109329224,0.3162357211112976,-0.011959333904087543
101679_f_0,224,0.26679882407188416,0.3230438530445099,0.0010407414520159364
101679_f_0,225,0.2373119592666626,0.3379163444042206,0.023328060284256935
101679_f_0,226,0.2210555076599121,0.3911445438861847,0.07898326218128204
101679_f_0,227,0.12071186304092407,0.47359219193458557,0.23580682277679443
101679_f_0,228,0.24989068508148193,0.4328368008136749,0.04892301186919212
101679_f_0,229,0.2866104245185852,0.44160476326942444,0.02750382386147976
101679_f_0,230,0.33332693576812744,0.44128096103668213,0.013723530806601048
101679_f_0,231,0.37784671783447266,0.4344325065612793,0.010053103789687157
101679_f_0,232,0.41337573528289795,0.42429015040397644,0.009882992133498192
101679_f_0,233,0.43842482566833496,0.4146473705768585,0.009351611137390137
101679_f_0,234,0.11545407772064209,0.47855642437934875,0.37696191668510437
101679_f_0,235,0.432394802570343,0.5703425407409668,-0.09410780668258667
101679_f_0,236,0.4805119037628174,0.47613590955734253,-0.12079213559627533
101679_f_0,237,0.48474401235580444,0.5540193915367126,-0.178663432598114
101679_f_0,238,0.50455242395401,0.5690109729766846,-0.16411302983760834
101679_f_0,239,0.48447924852371216,0.5594862699508667,-0.16107767820358276
101679_f_0,240,0.442449152469635,0.5796635150909424,-0.08155527710914612
101679_f_0,241,0.5107105374336243,0.571519672870636,-0.17352744936943054
101679_f_0,242,0.5143091082572937,0.5778517723083496,-0.13030904531478882
101679_f_0,243,0.435386598110199,0.3914540410041809,0.028821710497140884
101679_f_0,244,0.4581494927406311,0.39806145429611206,0.006295771803706884
101679_f_0,245,0.47247636318206787,0.4028274118900299,-0.019860101863741875
101679_f_0,246,0.27050065994262695,0.3741576373577118,0.04306278005242348
101679_f_0,247,0.24456238746643066,0.36219120025634766,0.044067781418561935
101679_f_0,248,0.5713613629341125,0.46264803409576416,-0.1412220150232315
101679_f_0,249,0.7818251252174377,0.39059093594551086,0.07439415901899338
101679_f_0,250,0.572019636631012,0.5754669308662415,-0.12815791368484497
101679_f_0,251,0.8945130705833435,0.2860965132713318,0.2648810148239136
101679_f_0,252,0.6888548135757446,0.4177185297012329,0.030077653005719185
101679_f_0,253,0.7217609882354736,0.42065951228141785,0.03391252085566521
101679_f_0,254,0.7543432712554932,0.4189384877681732,0.0456751324236393
101679_f_0,255,0.7936070561408997,0.40208861231803894,0.07993610948324203
101679_f_0,256,0.6589067578315735,0.4104767441749573,0.031860362738370895
101679_f_0,257,0.7386212944984436,0.3295724093914032,0.020596425980329514
101679_f_0,258,0.698117196559906,0.33355167508125305,0.018521280959248543
101679_f_0,259,0.7751996517181396,0.33559688925743103,0.03428095206618309
101679_f_0,260,0.7979687452316284,0.34799322485923767,0.05052119120955467
101679_f_0,261,0.8210723996162415,0.42157843708992004,0.09878764301538467
101679_f_0,262,0.6591106653213501,0.8260416984558105,-0.005609432235360146
101679_f_0,263,0.792466938495636,0.3813936114311218,0.08733586221933365
101679_f_0,264,0.9098649621009827,0.4129074811935425,0.2717375159263611
101679_f_0,265,0.8593499064445496,0.4023559093475342,0.1392233520746231
101679_f_0,266,0.7119555473327637,0.5388056635856628,-0.013167078606784344
101679_f_0,267,0.5813501477241516,0.6412578225135803,-0.10609542578458786
101679_f_0,268,0.573506236076355,0.6783208250999451,-0.0909312292933464
101679_f_0,269,0.6245620250701904,0.6574422121047974,-0.08304093778133392
101679_f_0,270,0.6504157185554504,0.6742328405380249,-0.055688850581645966
101679_f_0,271,0.6055679321289062,0.683405876159668,-0.07514116913080215
101679_f_0,272,0.6301196813583374,0.6887440085411072,-0.049390070140361786
101679_f_0,273,0.6865309476852417,0.7273120284080505,-0.001093850820325315
101679_f_0,274,0.5720621347427368,0.5583429932594299,-0.19344718754291534
101679_f_0,275,0.577735960483551,0.5287578701972961,-0.203080415725708
101679_f_0,276,0.8475314974784851,0.3259889483451843,0.06655283272266388
101679_f_0,277,0.6418799161911011,0.46384918689727783,-0.018089978024363518
101679_f_0,278,0.6558434367179871,0.5546568632125854,-0.09747439622879028
101679_f_0,279,0.6578390598297119,0.5391737222671509,-0.08539065718650818
101679_f_0,280,0.8098150491714478,0.5366002917289734,0.040077291429042816
101679_f_0,281,0.5745521187782288,0.4922235906124115,-0.17853397130966187
101679_f_0,282,0.7705596685409546,0.29228925704956055,-0.004044041503220797
101679_f_0,283,0.8178302645683289,0.30416420102119446,0.027815641835331917
101679_f_0,284,0.8657682538032532,0.2315307855606079,0.1916411966085434
101679_f_0,285,0.6139203310012817,0.31888654828071594,-0.045209188014268875
101679_f_0,286,0.6647244691848755,0.3465530574321747,0.02788981795310974
101679_f_0,287,0.7140256762504578,0.6975064873695374,0.01065934170037508
101679_f_0,288,0.8581526875495911,0.6928942799568176,0.34938329458236694
101679_f_0,289,0.6259203553199768,0.5713568329811096,-0.08535685390233994
101679_f_0,290,0.5966034531593323,0.578393280506134,-0.09299127757549286
101679_f_0,291,0.6735543012619019,0.7017850279808044,0.004679112695157528
101679_f_0,292,0.664958119392395,0.7003538608551025,-0.006477824412286282
101679_f_0,293,0.8351078629493713,0.286548912525177,0.04904130846261978
101679_f_0,294,0.6561373472213745,0.5684741139411926,-0.07809500396251678
101679_f_0,295,0.7036097645759583,0.2952066659927368,-0.02954704873263836
101679_f_0,296,0.71080082654953,0.2720409333705902,-0.03558912128210068
101679_f_0,297,0.7345178723335266,0.15908636152744293,0.042219728231430054
101679_f_0,298,0.8481742739677429,0.2580833435058594,0.110312320291996
101679_f_0,299,0.7186641693115234,0.21328851580619812,0.0006387855391949415
101679_f_0,300,0.8643481135368347,0.31441423296928406,0.1014920100569725
101679_f_0,301,0.8781735301017761,0.3020959198474884,0.17827478051185608
101679_f_0,302,0.5788168907165527,0.6609383821487427,-0.10271810740232468
101679_f_0,303,0.6152005791664124,0.6711750626564026,-0.08115596324205399
101679_f_0,304,0.6408296227455139,0.681718111038208,-0.05596218630671501
101679_f_0,305,0.6174753904342651,0.5764254927635193,-0.07947680354118347
101679_f_0,306,0.6703498363494873,0.7010388970375061,-0.001466123852878809
101679_f_0,307,0.6544118523597717,0.7052812576293945,-0.025534797459840775
101679_f_0,308,0.6607012748718262,0.6999314427375793,-0.007799156475812197
101679_f_0,309,0.6096127033233643,0.560209333896637,-0.1364787220954895
101679_f_0,310,0.6213363409042358,0.693341851234436,-0.04306349158287048
101679_f_0,311,0.5981096625328064,0.6903557777404785,-0.06010599434375763
101679_f_0,312,0.5684975981712341,0.6892504692077637,-0.07467430084943771
101679_f_0,313,0.5773923993110657,0.7767775058746338,-0.04754726216197014
101679_f_0,314,0.5751070976257324,0.7402191758155823,-0.08341187238693237
101679_f_0,315,0.5744988918304443,0.7214094996452332,-0.08768782764673233
101679_f_0,316,0.5725517868995667,0.7037186622619629,-0.07913842797279358
101679_f_0,317,0.5682116746902466,0.6913926601409912,-0.07395099848508835
101679_f_0,318,0.6220521330833435,0.6941198110580444,-0.04172501340508461
101679_f_0,319,0.6289727091789246,0.7005002498626709,-0.04751650243997574
101679_f_0,320,0.6357219815254211,0.7101295590400696,-0.052824825048446655
101679_f_0,321,0.6414556503295898,0.7202178835868835,-0.045991118997335434
101679_f_0,322,0.6817857623100281,0.6436000466346741,-0.04021800681948662
101679_f_0,323,0.9004303812980652,0.548071563243866,0.41600698232650757
101679_f_0,324,0.6400865912437439,0.6969000101089478,-0.021831020712852478
101679_f_0,325,0.6463290452957153,0.7011843919754028,-0.025691991671919823
101679_f_0,326,0.5869207382202148,0.5889131426811218,-0.09498268365859985
101679_f_0,327,0.640789806842804,0.5862059593200684,-0.053240831941366196
101679_f_0,328,0.5914397835731506,0.5845656394958496,-0.09499350935220718
101679_f_0,329,0.679162859916687,0.48150429129600525,-0.0041473242454230785
101679_f_0,330,0.7337937355041504,0.5018392205238342,0.00853041559457779
101679_f_0,331,0.6631408929824829,0.5529608726501465,-0.06489196419715881
101679_f_0,332,0.8154047131538391,0.18826605379581451,0.1121329814195633
101679_f_0,333,0.7981919050216675,0.22733575105667114,0.05264238640666008
101679_f_0,334,0.7823611497879028,0.2703772485256195,0.00535746943205595
101679_f_0,335,0.6579931974411011,0.7456268072128296,-0.019997427240014076
101679_f_0,336,0.6262317895889282,0.2798256278038025,-0.058195143938064575
101679_f_0,337,0.6335023641586304,0.21089988946914673,-0.031819090247154236
101679_f_0,338,0.6432155966758728,0.1446623057126999,-0.0015685646794736385
101679_f_0,339,0.7800386548042297,0.4130254089832306,0.06341468542814255
101679_f_0,340,0.8558806777000427,0.4437738358974457,0.1205742210149765
101679_f_0,341,0.6403314471244812,0.4028193950653076,0.036522913724184036
101679_f_0,342,0.8295356035232544,0.3631466329097748,0.08572688698768616
101679_f_0,343,0.6161348223686218,0.44387608766555786,-0.031952232122421265
101679_f_0,344,0.6335394382476807,0.5423657894134521,-0.1341221034526825
101679_f_0,345,0.8889370560646057,0.46634790301322937,0.16245827078819275
101679_f_0,346,0.8344257473945618,0.4639820456504822,0.08431809395551682
101679_f_0,347,0.7921551465988159,0.4747524857521057,0.047088366001844406
101679_f_0,348,0.7281091213226318,0.4694623351097107,0.026279116049408913
101679_f_0,349,0.6805964708328247,0.4569756090641022,0.015926163643598557
101679_f_0,350,0.6429653763771057,0.44267529249191284,0.004067829344421625
101679_f_0,351,0.5718824863433838,0.4048500061035156,-0.07206876575946808
101679_f_0,352,0.8813179135322571,0.5285357236862183,0.14781208336353302
101679_f_0,353,0.8543795943260193,0.36144015192985535,0.10525644570589066
101679_f_0,354,0.5581123232841492,0.5734109878540039,-0.1766943782567978
101679_f_0,355,0.6417019963264465,0.49288448691368103,-0.03530064597725868
101679_f_0,356,0.9121859669685364,0.414278507232666,0.39797243475914
101679_f_0,357,0.615638017654419,0.4260278344154358,-0.0021472994703799486
101679_f_0,358,0.6644732356071472,0.5558938980102539,-0.02715756930410862
101679_f_0,359,0.8078668713569641,0.3835250735282898,0.09551845490932465
101679_f_0,360,0.6352083683013916,0.5231733322143555,-0.11907998472452164
101679_f_0,361,0.8846761584281921,0.6188305616378784,0.3934587240219116
101679_f_0,362,0.6380624771118164,0.3923211991786957,0.04741298779845238
101679_f_0,363,0.6053606867790222,0.5040487051010132,-0.1553376019001007
101679_f_0,364,0.796441376209259,0.7582961320877075,0.14297603070735931
101679_f_0,365,0.789137065410614,0.7936474084854126,0.20767149329185486
101679_f_0,366,0.9052127003669739,0.5381815433502197,0.2823985517024994
101679_f_0,367,0.8344131112098694,0.7186227440834045,0.19453614950180054
101679_f_0,368,0.8942376971244812,0.35348644852638245,0.23610234260559082
101679_f_0,369,0.6664562821388245,0.8578695058822632,0.014254816807806492
101679_f_0,370,0.5536540746688843,0.5808244943618774,-0.12882421910762787
101679_f_0,371,0.6728678941726685,0.5158543586730957,-0.021367691457271576
101679_f_0,372,0.8847379088401794,0.40828078985214233,0.17867115139961243
101679_f_0,373,0.7516518235206604,0.40124666690826416,0.05002512410283089
101679_f_0,374,0.7245103716850281,0.4037019610404968,0.03923358395695686
101679_f_0,375,0.660560131072998,0.7106519937515259,-0.01924157328903675
101679_f_0,376,0.8705543875694275,0.5879011154174805,0.15421554446220398
101679_f_0,377,0.6016215682029724,0.9006016850471497,0.018685776740312576
101679_f_0,378,0.7026670575141907,0.8606237173080444,0.100428506731987
101679_f_0,379,0.7432847619056702,0.83287113904953,0.14752182364463806
101679_f_0,380,0.6945498585700989,0.4016311764717102,0.03612494841217995
101679_f_0,381,0.6676540970802307,0.3976983428001404,0.0401034876704216
101679_f_0,382,0.6489173769950867,0.39501744508743286,0.047129545360803604
